step,upright,speed,reward,skill_name,fault_active
20773,1.0,0.0,0.5,none,True
20774,1.0,0.0,0.5,none,True
20775,1.0,0.0,0.5,none,True
20776,1.0,0.0,0.5,none,True
20777,1.0,0.0,0.5,none,True
20778,1.0,0.0,0.5,none,True
20779,1.0,0.0,0.5,none,True
20780,1.0,0.0,0.5,none,True
20781,1.0,0.0,0.5,none,True
20782,1.0,0.0,0.5,none,True
20783,1.0,0.0,0.5,none,True
20784,1.0,0.0,0.5,none,True
20785,1.0,0.0,0.5,none,True
20786,1.0,0.0,0.5,none,True
20787,1.0,0.0,0.5,none,True
20788,1.0,0.0,0.5,none,True
20789,1.0,0.0,0.5,none,True
20790,1.0,0.0,0.5,none,True
20791,1.0,0.0,0.5,none,True
20792,1.0,0.0,0.5,none,True
20793,1.0,0.0,0.5,none,True
20794,1.0,0.0,0.5,none,True
20795,1.0,0.0,0.5,none,True
20796,1.0,0.0,0.5,none,True
20797,1.0,0.0,0.5,none,True
20798,1.0,0.0,0.5,none,True
20799,1.0,0.0,0.5,none,True
20800,1.0,0.0,0.5,none,True
20801,1.0,0.0,0.5,none,True
20802,1.0,0.0,0.5,none,True
20803,1.0,0.0,0.5,none,True
20804,1.0,0.0,0.5,none,True
20805,1.0,0.0,0.5,none,True
20806,1.0,0.0,0.5,none,True
20807,1.0,0.0,0.5,none,True
20808,1.0,0.0,0.5,none,True
20809,1.0,0.0,0.5,none,True
20810,1.0,0.0,0.5,none,True
20811,1.0,0.0,0.5,none,True
20812,1.0,0.0,0.5,none,True
20813,1.0,0.0,0.5,none,True
20814,1.0,0.0,0.5,none,True
20815,1.0,0.0,0.5,none,True
20816,1.0,0.0,0.5,none,True
20817,1.0,0.0,0.5,none,True
20818,1.0,0.0,0.5,none,True
20819,1.0,0.0,0.5,none,True
20820,1.0,0.0,0.5,none,True
20821,1.0,0.0,0.5,none,True
20822,1.0,0.0,0.5,none,True
20823,1.0,0.0,0.5,none,True
20824,1.0,0.0,0.5,none,True
20825,1.0,0.0,0.5,none,True
20826,1.0,0.0,0.5,none,True
20827,1.0,0.0,0.5,none,True
20828,1.0,0.0,0.5,none,True
20829,1.0,0.0,0.5,none,True
20830,1.0,0.0,0.5,none,True
20831,1.0,0.0,0.5,none,True
20832,1.0,0.0,0.5,none,True
20833,1.0,0.0,0.5,none,True
20834,1.0,0.0,0.5,none,True
20835,1.0,0.0,0.5,none,True
20836,1.0,0.0,0.5,none,True
20837,1.0,0.0,0.5,none,True
20838,1.0,0.0,0.5,none,True
20839,1.0,0.0,0.5,none,True
20840,1.0,0.0,0.5,none,True
20841,1.0,0.0,0.5,none,True
20842,1.0,0.0,0.5,none,True
20843,1.0,0.0,0.5,none,True
20844,1.0,0.0,0.5,none,True
20845,1.0,0.0,0.5,none,True
20846,1.0,0.0,0.5,none,True
20847,1.0,0.0,0.5,none,True
20848,1.0,0.0,0.5,none,True
20849,1.0,0.0,0.5,none,True
20850,1.0,0.0,0.5,none,True
20851,1.0,0.0,0.5,none,True
20852,1.0,0.0,0.5,none,True
20853,1.0,0.0,0.5,none,True
20854,1.0,0.0,0.5,none,True
20855,1.0,0.0,0.5,none,True
20856,1.0,0.0,0.5,none,True
20857,1.0,0.0,0.5,none,True
20858,1.0,0.0,0.5,none,True
20859,1.0,0.0,0.5,none,True
20860,1.0,0.0,0.5,none,True
20861,1.0,0.0,0.5,none,True
20862,1.0,0.0,0.5,none,True
20863,1.0,0.0,0.5,none,True
20864,1.0,0.0,0.5,none,True
20865,1.0,0.0,0.5,none,True
20866,1.0,0.0,0.5,none,True
20867,1.0,0.0,0.5,none,True
20868,1.0,0.0,0.5,none,True
20869,1.0,0.0,0.5,none,True
20870,1.0,0.0,0.5,none,True
20871,1.0,0.0,0.5,none,True
20872,1.0,0.0,0.5,none,True
20873,1.0,0.0,0.5,none,True
20874,1.0,0.0,0.5,none,True
20875,1.0,0.0,0.5,none,True
20876,1.0,0.0,0.5,none,True
20877,1.0,0.0,0.5,none,True
20878,1.0,0.0,0.5,none,True
20879,1.0,0.0,0.5,none,True
20880,1.0,0.0,0.5,none,True
20881,1.0,0.0,0.5,none,True
20882,1.0,0.0,0.5,none,True
20883,1.0,0.0,0.5,none,True
20884,1.0,0.0,0.5,none,True
20885,1.0,0.0,0.5,none,True
20886,1.0,0.0,0.5,none,True
20887,1.0,0.0,0.5,none,True
20888,1.0,0.0,0.5,none,True
20889,1.0,0.0,0.5,none,True
20890,1.0,0.0,0.5,none,True
20891,1.0,0.0,0.5,none,True
20892,1.0,0.0,0.5,none,True
20893,1.0,0.0,0.5,none,True
20894,1.0,0.0,0.5,none,True
20895,1.0,0.0,0.5,none,True
20896,1.0,0.0,0.5,none,True
20897,1.0,0.0,0.5,none,True
20898,1.0,0.0,0.5,none,True
20899,1.0,0.0,0.5,none,True
20900,1.0,0.0,0.5,none,True
20901,1.0,0.0,0.5,none,True
20902,1.0,0.0,0.5,none,True
20903,1.0,0.0,0.5,none,True
20904,1.0,0.0,0.5,none,True
20905,1.0,0.0,0.5,none,True
20906,1.0,0.0,0.5,none,True
20907,1.0,0.0,0.5,none,True
20908,1.0,0.0,0.5,none,True
20909,1.0,0.0,0.5,none,True
20910,1.0,0.0,0.5,none,True
20911,1.0,0.0,0.5,none,True
20912,1.0,0.0,0.5,none,True
20913,1.0,0.0,0.5,none,True
20914,1.0,0.0,0.5,none,True
20915,1.0,0.0,0.5,none,True
20916,1.0,0.0,0.5,none,True
20917,1.0,0.0,0.5,none,True
20918,1.0,0.0,0.5,none,True
20919,1.0,0.0,0.5,none,True
20920,1.0,0.0,0.5,none,True
20921,1.0,0.0,0.5,none,True
20922,1.0,0.0,0.5,none,True
20923,1.0,0.0,0.5,none,True
20924,1.0,0.0,0.5,none,True
20925,1.0,0.0,0.5,none,True
20926,1.0,0.0,0.5,none,True
20927,1.0,0.0,0.5,none,True
20928,1.0,0.0,0.5,none,True
20929,1.0,0.0,0.5,none,True
20930,1.0,0.0,0.5,none,True
20931,1.0,0.0,0.5,none,True
20932,1.0,0.0,0.5,none,True
20933,1.0,0.0,0.5,none,True
20934,1.0,0.0,0.5,none,True
20935,1.0,0.0,0.5,none,True
20936,1.0,0.0,0.5,none,True
20937,1.0,0.0,0.5,none,True
20938,1.0,0.0,0.5,none,True
20939,1.0,0.0,0.5,none,True
20940,1.0,0.0,0.5,none,True
20941,1.0,0.0,0.5,none,True
20942,1.0,0.0,0.5,none,True
20943,1.0,0.0,0.5,none,True
20944,1.0,0.0,0.5,none,True
20945,1.0,0.0,0.5,none,True
20946,1.0,0.0,0.5,none,True
20947,1.0,0.0,0.5,none,True
20948,1.0,0.0,0.5,none,True
20949,1.0,0.0,0.5,none,True
20950,1.0,0.0,0.5,none,True
20951,1.0,0.0,0.5,none,True
20952,1.0,0.0,0.5,none,True
20953,1.0,0.0,0.5,none,True
20954,1.0,0.0,0.5,none,True
20955,1.0,0.0,0.5,none,True
20956,1.0,0.0,0.5,none,True
20957,1.0,0.0,0.5,none,True
20958,1.0,0.0,0.5,none,True
20959,1.0,0.0,0.5,none,True
20960,1.0,0.0,0.5,none,True
20961,1.0,0.0,0.5,none,True
20962,1.0,0.0,0.5,none,True
20963,1.0,0.0,0.5,none,True
20964,1.0,0.0,0.5,none,True
20965,1.0,0.0,0.5,none,True
20966,1.0,0.0,0.5,none,True
20967,1.0,0.0,0.5,none,True
20968,1.0,0.0,0.5,none,True
20969,1.0,0.0,0.5,none,True
20970,1.0,0.0,0.5,none,True
20971,1.0,0.0,0.5,none,True
20972,1.0,0.0,0.5,none,True
20973,1.0,0.0,0.5,none,True
20974,1.0,0.0,0.5,none,True
20975,1.0,0.0,0.5,none,True
20976,1.0,0.0,0.5,none,True
20977,1.0,0.0,0.5,none,True
20978,1.0,0.0,0.5,none,True
20979,1.0,0.0,0.5,none,True
20980,1.0,0.0,0.5,none,True
20981,1.0,0.0,0.5,none,True
20982,1.0,0.0,0.5,none,True
20983,1.0,0.0,0.5,none,True
20984,1.0,0.0,0.5,none,True
20985,1.0,0.0,0.5,none,True
20986,1.0,0.0,0.5,none,True
20987,1.0,0.0,0.5,none,True
20988,1.0,0.0,0.5,none,True
20989,1.0,0.0,0.5,none,True
20990,1.0,0.0,0.5,none,True
20991,1.0,0.0,0.5,none,True
20992,1.0,0.0,0.5,none,True
20993,1.0,0.0,0.5,none,True
20994,1.0,0.0,0.5,none,True
20995,1.0,0.0,0.5,none,True
20996,1.0,0.0,0.5,none,True
20997,1.0,0.0,0.5,none,True
20998,1.0,0.0,0.5,none,True
20999,1.0,0.0,0.5,none,True
21000,1.0,0.0061,0.5,none,True
21001,1.0,0.0357,0.5,none,True
21002,1.0,0.0812,0.5,none,True
21003,1.0,0.1113,0.5,none,True
21004,1.0,0.1253,0.5,none,True
21005,1.0,0.1408,0.5,none,True
21006,1.0,0.0907,0.5,none,True
21007,1.0,0.1198,0.5,none,True
21008,1.0,0.0467,0.5,none,True
21009,1.0,0.0522,0.5,none,True
21010,1.0,0.0405,0.5,none,True
21011,1.0,0.0313,0.5,none,True
21012,1.0,0.0083,0.5,none,True
21013,1.0,0.0726,0.5,none,True
21014,1.0,0.0793,0.5,none,True
21015,1.0,0.0581,0.5,none,True
21016,1.0,0.0955,0.5,none,True
21017,1.0,0.0839,0.5,none,True
21018,1.0,0.0648,0.5,none,True
21019,1.0,0.0718,0.5,none,True
21020,1.0,0.0589,0.5,none,True
21021,1.0,0.0403,0.5,none,True
21022,1.0,0.0327,0.5,none,True
21023,1.0,0.0277,0.5,none,True
21024,1.0,0.017,0.5,none,True
21025,1.0,0.0102,0.5,none,True
21026,1.0,0.0099,0.5,none,True
21027,1.0,0.008,0.5,none,True
21028,1.0,0.005,0.5,none,True
21029,1.0,0.0063,0.5,none,True
21030,1.0,0.009,0.5,none,True
21031,1.0,0.0096,0.5,none,True
21032,1.0,0.0108,0.5,none,True
21033,1.0,0.014,0.5,none,True
21034,1.0,0.0161,0.5,none,True
21035,1.0,0.0167,0.5,none,True
21036,1.0,0.0182,0.5,none,True
21037,1.0,0.0196,0.5,none,True
21038,1.0,0.0197,0.5,none,True
21039,1.0,0.0193,0.5,none,True
21040,1.0,0.0193,0.5,none,True
21041,1.0,0.0187,0.5,none,True
21042,1.0,0.0174,0.5,none,True
21043,1.0,0.0163,0.5,none,True
21044,1.0,0.0152,0.5,none,True
21045,1.0,0.0138,0.5,none,True
21046,1.0,0.0123,0.5,none,True
21047,1.0,0.0111,0.5,none,True
21048,1.0,0.01,0.5,none,True
21049,1.0,0.0088,0.5,none,True
21050,1.0,0.0078,0.5,none,True
21051,1.0,0.0071,0.5,none,True
21052,1.0,0.0064,0.5,none,True
21053,1.0,0.0057,0.5,none,True
21054,1.0,0.0053,0.5,none,True
21055,1.0,0.005,0.5,none,True
21056,1.0,0.0047,0.5,none,True
21057,1.0,0.0045,0.5,none,True
21058,1.0,0.0044,0.5,none,True
21059,1.0,0.0043,0.5,none,True
21060,1.0,0.0042,0.5,none,True
21061,1.0,0.0041,0.5,none,True
21062,1.0,0.004,0.5,none,True
21063,1.0,0.0039,0.5,none,True
21064,1.0,0.0038,0.5,none,True
21065,1.0,0.0037,0.5,none,True
21066,1.0,0.0035,0.5,none,True
21067,1.0,0.0033,0.5,none,True
21068,1.0,0.0032,0.5,none,True
21069,1.0,0.003,0.5,none,True
21070,1.0,0.0028,0.5,none,True
21071,1.0,0.0026,0.5,none,True
21072,1.0,0.0024,0.5,none,True
21073,1.0,0.0023,0.5,none,True
21074,1.0,0.0021,0.5,none,True
21075,1.0,0.0019,0.5,none,True
21076,1.0,0.0018,0.5,none,True
21077,1.0,0.0017,0.5,none,True
21078,1.0,0.0015,0.5,none,True
21079,1.0,0.0014,0.5,none,True
21080,1.0,0.0013,0.5,none,True
21081,1.0,0.0013,0.5,none,True
21082,1.0,0.0012,0.5,none,True
21083,1.0,0.0011,0.5,none,True
21084,1.0,0.0011,0.5,none,True
21085,1.0,0.001,0.5,none,True
21086,1.0,0.001,0.5,none,True
21087,1.0,0.0009,0.5,none,True
21088,1.0,0.0009,0.5,none,True
21089,1.0,0.0008,0.5,none,True
21090,1.0,0.0008,0.5,none,True
21091,1.0,0.0008,0.5,none,True
21092,1.0,0.0007,0.5,none,True
21093,1.0,0.0007,0.5,none,True
21094,1.0,0.0006,0.5,none,True
21095,1.0,0.0006,0.5,none,True
21096,1.0,0.0006,0.5,none,True
21097,1.0,0.0005,0.5,none,True
21098,1.0,0.0005,0.5,none,True
21099,1.0,0.0005,0.5,none,True
21100,1.0,0.0004,0.5,none,True
21101,1.0,0.0004,0.5,none,True
21102,1.0,0.0004,0.5,none,True
21103,1.0,0.0004,0.5,none,True
21104,1.0,0.0003,0.5,none,True
21105,1.0,0.0003,0.5,none,True
21106,1.0,0.0003,0.5,none,True
21107,1.0,0.0003,0.5,none,True
21108,1.0,0.0003,0.5,none,True
21109,1.0,0.0003,0.5,none,True
21110,1.0,0.0002,0.5,none,True
21111,1.0,0.0002,0.5,none,True
21112,1.0,0.0002,0.5,none,True
21113,1.0,0.0002,0.5,none,True
21114,1.0,0.0002,0.5,none,True
21115,1.0,0.0002,0.5,none,True
21116,1.0,0.0002,0.5,none,True
21117,1.0,0.0002,0.5,none,True
21118,1.0,0.0002,0.5,none,True
21119,1.0,0.0001,0.5,none,True
21120,1.0,0.0001,0.5,none,True
21121,1.0,0.0001,0.5,none,True
21122,1.0,0.0001,0.5,none,True
21123,1.0,0.0001,0.5,none,True
21124,1.0,0.0001,0.5,none,True
21125,1.0,0.0001,0.5,none,True
21126,1.0,0.0001,0.5,none,True
21127,1.0,0.0001,0.5,none,True
21128,1.0,0.0001,0.5,none,True
21129,1.0,0.0001,0.5,none,True
21130,1.0,0.0001,0.5,none,True
21131,1.0,0.0001,0.5,none,True
21132,1.0,0.0001,0.5,none,True
21133,1.0,0.0001,0.5,none,True
21134,1.0,0.0001,0.5,none,True
21135,1.0,0.0001,0.5,none,True
21136,1.0,0.0001,0.5,none,True
21137,1.0,0.0,0.5,none,True
21138,1.0,0.0,0.5,none,True
21139,1.0,0.0,0.5,none,True
21140,1.0,0.0,0.5,none,True
21141,1.0,0.0,0.5,none,True
21142,1.0,0.0,0.5,none,True
21143,1.0,0.0,0.5,none,True
21144,1.0,0.0,0.5,none,True
21145,1.0,0.0,0.5,none,True
21146,1.0,0.0,0.5,none,True
21147,1.0,0.0,0.5,none,True
21148,1.0,0.0,0.5,none,True
21149,1.0,0.0,0.5,none,True
21150,1.0,0.0,0.5,none,True
21151,1.0,0.0,0.5,none,True
21152,1.0,0.0,0.5,none,True
21153,1.0,0.0,0.5,none,True
21154,1.0,0.0,0.5,none,True
21155,1.0,0.0,0.5,none,True
21156,1.0,0.0,0.5,none,True
21157,1.0,0.0,0.5,none,True
21158,1.0,0.0,0.5,none,True
21159,1.0,0.0,0.5,none,True
21160,1.0,0.0,0.5,none,True
21161,1.0,0.0,0.5,none,True
21162,1.0,0.0,0.5,none,True
21163,1.0,0.0,0.5,none,True
21164,1.0,0.0,0.5,none,True
21165,1.0,0.0,0.5,none,True
21166,1.0,0.0,0.5,none,True
21167,1.0,0.0,0.5,none,True
21168,1.0,0.0,0.5,none,True
21169,1.0,0.0,0.5,none,True
21170,1.0,0.0,0.5,none,True
21171,1.0,0.0,0.5,none,True
21172,1.0,0.0,0.5,none,True
21173,1.0,0.0,0.5,none,True
21174,1.0,0.0,0.5,none,True
21175,1.0,0.0,0.5,none,True
21176,1.0,0.0,0.5,none,True
21177,1.0,0.0,0.5,none,True
21178,1.0,0.0,0.5,none,True
21179,1.0,0.0,0.5,none,True
21180,1.0,0.0,0.5,none,True
21181,1.0,0.0,0.5,none,True
21182,1.0,0.0,0.5,none,True
21183,1.0,0.0,0.5,none,True
21184,1.0,0.0,0.5,none,True
21185,1.0,0.0,0.5,none,True
21186,1.0,0.0,0.5,none,True
21187,1.0,0.0,0.5,none,True
21188,1.0,0.0,0.5,none,True
21189,1.0,0.0,0.5,none,True
21190,1.0,0.0,0.5,none,True
21191,1.0,0.0,0.5,none,True
21192,1.0,0.0,0.5,none,True
21193,1.0,0.0,0.5,none,True
21194,1.0,0.0,0.5,none,True
21195,1.0,0.0,0.5,none,True
21196,1.0,0.0,0.5,none,True
21197,1.0,0.0,0.5,none,True
21198,1.0,0.0,0.5,none,True
21199,1.0,0.0,0.5,none,True
21200,1.0,0.0,0.5,none,True
21201,1.0,0.0,0.5,none,True
21202,1.0,0.0,0.5,none,True
21203,1.0,0.0,0.5,none,True
21204,1.0,0.0,0.5,none,True
21205,1.0,0.0,0.5,none,True
21206,1.0,0.0,0.5,none,True
21207,1.0,0.0,0.5,none,True
21208,1.0,0.0,0.5,none,True
21209,1.0,0.0,0.5,none,True
21210,1.0,0.0,0.5,none,True
21211,1.0,0.0,0.5,none,True
21212,1.0,0.0,0.5,none,True
21213,1.0,0.0,0.5,none,True
21214,1.0,0.0,0.5,none,True
21215,1.0,0.0,0.5,none,True
21216,1.0,0.0,0.5,none,True
21217,1.0,0.0,0.5,none,True
21218,1.0,0.0,0.5,none,True
21219,1.0,0.0,0.5,none,True
21220,1.0,0.0,0.5,none,True
21221,1.0,0.0,0.5,none,True
21222,1.0,0.0,0.5,none,True
21223,1.0,0.0,0.5,none,True
21224,1.0,0.0,0.5,none,True
21225,1.0,0.0,0.5,none,True
21226,1.0,0.0,0.5,none,True
21227,1.0,0.0,0.5,none,True
21228,1.0,0.0,0.5,none,True
21229,1.0,0.0,0.5,none,True
21230,1.0,0.0,0.5,none,True
21231,1.0,0.0,0.5,none,True
21232,1.0,0.0,0.5,none,True
21233,1.0,0.0,0.5,none,True
21234,1.0,0.0,0.5,none,True
21235,1.0,0.0,0.5,none,True
21236,1.0,0.0,0.5,none,True
21237,1.0,0.0,0.5,none,True
21238,1.0,0.0,0.5,none,True
21239,1.0,0.0,0.5,none,True
21240,1.0,0.0,0.5,none,True
21241,1.0,0.0,0.5,none,True
21242,1.0,0.0,0.5,none,True
21243,1.0,0.0,0.5,none,True
21244,1.0,0.0,0.5,none,True
21245,1.0,0.0,0.5,none,True
21246,1.0,0.0,0.5,none,True
21247,1.0,0.0,0.5,none,True
21248,1.0,0.0,0.5,none,True
21249,1.0,0.0,0.5,none,True
21250,1.0,0.0,0.5,none,True
21251,1.0,0.0,0.5,none,True
21252,1.0,0.0,0.5,none,True
21253,1.0,0.0,0.5,none,True
21254,1.0,0.0,0.5,none,True
21255,1.0,0.0,0.5,none,True
21256,1.0,0.0,0.5,none,True
21257,1.0,0.0,0.5,none,True
21258,1.0,0.0,0.5,none,True
21259,1.0,0.0,0.5,none,True
21260,1.0,0.0,0.5,none,True
21261,1.0,0.0,0.5,none,True
21262,1.0,0.0,0.5,none,True
21263,1.0,0.0,0.5,none,True
21264,1.0,0.0,0.5,none,True
21265,1.0,0.0,0.5,none,True
21266,1.0,0.0,0.5,none,True
21267,1.0,0.0,0.5,none,True
21268,1.0,0.0,0.5,none,True
21269,1.0,0.0,0.5,none,True
21270,1.0,0.0,0.5,none,True
21271,1.0,0.0,0.5,none,True
21272,1.0,0.0,0.5,none,True
21273,1.0,0.0,0.5,none,True
21274,1.0,0.0,0.5,none,True
21275,1.0,0.0,0.5,none,True
21276,1.0,0.0,0.5,none,True
21277,1.0,0.0,0.5,none,True
21278,1.0,0.0,0.5,none,True
21279,1.0,0.0,0.5,none,True
21280,1.0,0.0,0.5,none,True
21281,1.0,0.0,0.5,none,True
21282,1.0,0.0,0.5,none,True
21283,1.0,0.0,0.5,none,True
21284,1.0,0.0,0.5,none,True
21285,1.0,0.0,0.5,none,True
21286,1.0,0.0,0.5,none,True
21287,1.0,0.0,0.5,none,True
21288,1.0,0.0,0.5,none,True
21289,1.0,0.0,0.5,none,True
21290,1.0,0.0,0.5,none,True
21291,1.0,0.0,0.5,none,True
21292,1.0,0.0,0.5,none,True
21293,1.0,0.0,0.5,none,True
21294,1.0,0.0,0.5,none,True
21295,1.0,0.0,0.5,none,True
21296,1.0,0.0,0.5,none,True
21297,1.0,0.0,0.5,none,True
21298,1.0,0.0,0.5,none,True
21299,1.0,0.0,0.5,none,True
21300,1.0,0.0,0.5,none,True
21301,1.0,0.0,0.5,none,True
21302,1.0,0.0,0.5,none,True
21303,1.0,0.0,0.5,none,True
21304,1.0,0.0,0.5,none,True
21305,1.0,0.0,0.5,none,True
21306,1.0,0.0,0.5,none,True
21307,1.0,0.0,0.5,none,True
21308,1.0,0.0,0.5,none,True
21309,1.0,0.0,0.5,none,True
21310,1.0,0.0,0.5,none,True
21311,1.0,0.0,0.5,none,True
21312,1.0,0.0,0.5,none,True
21313,1.0,0.0,0.5,none,True
21314,1.0,0.0,0.5,none,True
21315,1.0,0.0,0.5,none,True
21316,1.0,0.0,0.5,none,True
21317,1.0,0.0,0.5,none,True
21318,1.0,0.0,0.5,none,True
21319,1.0,0.0,0.5,none,True
21320,1.0,0.0,0.5,none,True
21321,1.0,0.0,0.5,none,True
21322,1.0,0.0,0.5,none,True
21323,1.0,0.0,0.5,none,True
21324,1.0,0.0,0.5,none,True
21325,1.0,0.0,0.5,none,True
21326,1.0,0.0,0.5,none,True
21327,1.0,0.0,0.5,none,True
21328,1.0,0.0,0.5,none,True
21329,1.0,0.0,0.5,none,True
21330,1.0,0.0,0.5,none,True
21331,1.0,0.0,0.5,none,True
21332,1.0,0.0,0.5,none,True
21333,1.0,0.0,0.5,none,True
21334,1.0,0.0,0.5,none,True
21335,1.0,0.0,0.5,none,True
21336,1.0,0.0,0.5,none,True
21337,1.0,0.0,0.5,none,True
21338,1.0,0.0,0.5,none,True
21339,1.0,0.0,0.5,none,True
21340,1.0,0.0,0.5,none,True
21341,1.0,0.0,0.5,none,True
21342,1.0,0.0,0.5,none,True
21343,1.0,0.0,0.5,none,True
21344,1.0,0.0,0.5,none,True
21345,1.0,0.0,0.5,none,True
21346,1.0,0.0,0.5,none,True
21347,1.0,0.0,0.5,none,True
21348,1.0,0.0,0.5,none,True
21349,1.0,0.0,0.5,none,True
21350,1.0,0.0,0.5,none,True
21351,1.0,0.0,0.5,none,True
21352,1.0,0.0,0.5,none,True
21353,1.0,0.0,0.5,none,True
21354,1.0,0.0,0.5,none,True
21355,1.0,0.0,0.5,none,True
21356,1.0,0.0,0.5,none,True
21357,1.0,0.0,0.5,none,True
21358,1.0,0.0,0.5,none,True
21359,1.0,0.0,0.5,none,True
21360,1.0,0.0,0.5,none,True
21361,1.0,0.0,0.5,none,True
21362,1.0,0.0,0.5,none,True
21363,1.0,0.0,0.5,none,True
21364,1.0,0.0,0.5,none,True
21365,1.0,0.0,0.5,none,True
21366,1.0,0.0,0.5,none,True
21367,1.0,0.0,0.5,none,True
21368,1.0,0.0,0.5,none,True
21369,1.0,0.0,0.5,none,True
21370,1.0,0.0,0.5,none,True
21371,1.0,0.0,0.5,none,True
21372,1.0,0.0,0.5,none,True
21373,1.0,0.0,0.5,none,True
21374,1.0,0.0,0.5,none,True
21375,1.0,0.0,0.5,none,True
21376,1.0,0.0,0.5,none,True
21377,1.0,0.0,0.5,none,True
21378,1.0,0.0,0.5,none,True
21379,1.0,0.0,0.5,none,True
21380,1.0,0.0,0.5,none,True
21381,1.0,0.0,0.5,none,True
21382,1.0,0.0,0.5,none,True
21383,1.0,0.0,0.5,none,True
21384,1.0,0.0,0.5,none,True
21385,1.0,0.0,0.5,none,True
21386,1.0,0.0,0.5,none,True
21387,1.0,0.0,0.5,none,True
21388,1.0,0.0,0.5,none,True
21389,1.0,0.0,0.5,none,True
21390,1.0,0.0,0.5,none,True
21391,1.0,0.0,0.5,none,True
21392,1.0,0.0,0.5,none,True
21393,1.0,0.0,0.5,none,True
21394,1.0,0.0,0.5,none,True
21395,1.0,0.0,0.5,none,True
21396,1.0,0.0,0.5,none,True
21397,1.0,0.0,0.5,none,True
21398,1.0,0.0,0.5,none,True
21399,1.0,0.0,0.5,none,True
21400,1.0,0.0,0.5,none,True
21401,1.0,0.0,0.5,none,True
21402,1.0,0.0,0.5,none,True
21403,1.0,0.0,0.5,none,True
21404,1.0,0.0,0.5,none,True
21405,1.0,0.0,0.5,none,True
21406,1.0,0.0,0.5,none,True
21407,1.0,0.0,0.5,none,True
21408,1.0,0.0,0.5,none,True
21409,1.0,0.0,0.5,none,True
21410,1.0,0.0,0.5,none,True
21411,1.0,0.0,0.5,none,True
21412,1.0,0.0,0.5,none,True
21413,1.0,0.0,0.5,none,True
21414,1.0,0.0,0.5,none,True
21415,1.0,0.0,0.5,none,True
21416,1.0,0.0,0.5,none,True
21417,1.0,0.0,0.5,none,True
21418,1.0,0.0,0.5,none,True
21419,1.0,0.0,0.5,none,True
21420,1.0,0.0,0.5,none,True
21421,1.0,0.0,0.5,none,True
21422,1.0,0.0,0.5,none,True
21423,1.0,0.0,0.5,none,True
21424,1.0,0.0,0.5,none,True
21425,1.0,0.0,0.5,none,True
21426,1.0,0.0,0.5,none,True
21427,1.0,0.0,0.5,none,True
21428,1.0,0.0,0.5,none,True
21429,1.0,0.0,0.5,none,True
21430,1.0,0.0,0.5,none,True
21431,1.0,0.0,0.5,none,True
21432,1.0,0.0,0.5,none,True
21433,1.0,0.0,0.5,none,True
21434,1.0,0.0,0.5,none,True
21435,1.0,0.0,0.5,none,True
21436,1.0,0.0,0.5,none,True
21437,1.0,0.0,0.5,none,True
21438,1.0,0.0,0.5,none,True
21439,1.0,0.0,0.5,none,True
21440,1.0,0.0,0.5,none,True
21441,1.0,0.0,0.5,none,True
21442,1.0,0.0,0.5,none,True
21443,1.0,0.0,0.5,none,True
21444,1.0,0.0,0.5,none,True
21445,1.0,0.0,0.5,none,True
21446,1.0,0.0,0.5,none,True
21447,1.0,0.0,0.5,none,True
21448,1.0,0.0,0.5,none,True
21449,1.0,0.0,0.5,none,True
21450,1.0,0.0,0.5,none,True
21451,1.0,0.0,0.5,none,True
21452,1.0,0.0,0.5,none,True
21453,1.0,0.0,0.5,none,True
21454,1.0,0.0,0.5,none,True
21455,1.0,0.0,0.5,none,True
21456,1.0,0.0,0.5,none,True
21457,1.0,0.0,0.5,none,True
21458,1.0,0.0,0.5,none,True
21459,1.0,0.0,0.5,none,True
21460,1.0,0.0,0.5,none,True
21461,1.0,0.0,0.5,none,True
21462,1.0,0.0,0.5,none,True
21463,1.0,0.0,0.5,none,True
21464,1.0,0.0,0.5,none,True
21465,1.0,0.0,0.5,none,True
21466,1.0,0.0,0.5,none,True
21467,1.0,0.0,0.5,none,True
21468,1.0,0.0,0.5,none,True
21469,1.0,0.0,0.5,none,True
21470,1.0,0.0,0.5,none,True
21471,1.0,0.0,0.5,none,True
21472,1.0,0.0,0.5,none,True
21473,1.0,0.0,0.5,none,True
21474,1.0,0.0,0.5,none,True
21475,1.0,0.0,0.5,none,True
21476,1.0,0.0,0.5,none,True
21477,1.0,0.0,0.5,none,True
21478,1.0,0.0,0.5,none,True
21479,1.0,0.0,0.5,none,True
21480,1.0,0.0,0.5,none,True
21481,1.0,0.0,0.5,none,True
21482,1.0,0.0,0.5,none,True
21483,1.0,0.0,0.5,none,True
21484,1.0,0.0,0.5,none,True
21485,1.0,0.0,0.5,none,True
21486,1.0,0.0,0.5,none,True
21487,1.0,0.0,0.5,none,True
21488,1.0,0.0,0.5,none,True
21489,1.0,0.0,0.5,none,True
21490,1.0,0.0,0.5,none,True
21491,1.0,0.0,0.5,none,True
21492,1.0,0.0,0.5,none,True
21493,1.0,0.0,0.5,none,True
21494,1.0,0.0,0.5,none,True
21495,1.0,0.0,0.5,none,True
21496,1.0,0.0,0.5,none,True
21497,1.0,0.0,0.5,none,True
21498,1.0,0.0,0.5,none,True
21499,1.0,0.0,0.5,none,True
21500,1.0,0.0,0.5,none,True
21501,1.0,0.0,0.5,none,True
