step,upright,speed,reward,skill_name,fault_active,reconnect_active
106,0.9935,0.2391,0.5078,flat_walk_trot,False,False
107,0.9951,0.1428,0.5026,flat_walk_trot,False,False
108,0.9972,0.3196,0.4995,flat_walk_trot,False,False
109,0.9986,0.404,0.5054,flat_walk_trot,False,False
110,0.9996,0.477,0.5029,flat_walk_trot,False,False
111,1.0,0.5232,0.4996,flat_walk_trot,False,False
112,0.9995,0.462,0.5012,flat_walk_trot,False,False
113,0.9995,0.4799,0.497,flat_walk_trot,False,False
114,0.999,0.4936,0.4981,flat_walk_trot,False,False
115,0.9984,0.4375,0.5015,flat_walk_trot,False,False
116,0.9976,0.3579,0.5014,flat_walk_trot,False,False
117,0.9959,0.3435,0.5025,flat_walk_trot,False,False
118,0.9945,0.399,0.5009,flat_walk_trot,False,False
119,0.9934,0.3526,0.5377,flat_walk_trot,False,False
120,0.9929,0.2737,0.5406,flat_walk_trot,False,False
121,0.9932,0.1446,0.5057,flat_walk_trot,False,False
122,0.9942,0.2384,0.5082,flat_walk_trot,False,False
123,0.9959,0.302,0.5201,flat_walk_trot,False,False
124,0.9978,0.3533,0.5062,flat_walk_trot,False,False
125,0.9992,0.4374,0.5007,flat_walk_trot,False,False
126,1.0,0.4963,0.5096,flat_walk_trot,False,False
127,0.9998,0.5211,0.5061,flat_walk_trot,False,False
128,0.9993,0.4603,0.5069,flat_walk_trot,False,False
129,0.9992,0.6234,0.5162,flat_walk_trot,False,False
130,0.9983,0.5315,0.498,flat_walk_trot,False,False
131,0.9979,0.4799,0.4961,flat_walk_trot,False,False
132,0.9965,0.3706,0.4918,flat_walk_trot,False,False
133,0.995,0.3722,0.4911,flat_walk_trot,False,False
134,0.9935,0.4014,0.4954,flat_walk_trot,False,False
135,0.992,0.3866,0.486,flat_walk_trot,False,False
136,0.9935,0.2205,0.4928,flat_walk_trot,False,False
137,0.9948,0.1745,0.4947,flat_walk_trot,False,False
138,0.9968,0.3235,0.5029,flat_walk_trot,False,False
139,0.9983,0.3904,0.5054,flat_walk_trot,False,False
140,0.9994,0.4612,0.5068,flat_walk_trot,False,False
141,1.0,0.5044,0.5078,flat_walk_trot,False,False
142,0.9996,0.4996,0.5062,flat_walk_trot,False,False
143,0.9995,0.4717,0.5063,flat_walk_trot,False,False
144,0.9992,0.5608,0.5039,flat_walk_trot,False,False
145,0.9984,0.4748,0.502,flat_walk_trot,False,False
146,0.9979,0.4066,0.5025,flat_walk_trot,False,False
147,0.9962,0.3487,0.5049,flat_walk_trot,False,False
148,0.9948,0.3898,0.5055,flat_walk_trot,False,False
149,0.9931,0.4188,0.5023,flat_walk_trot,False,False
150,0.9928,0.3282,0.5026,flat_walk_trot,False,False
151,0.9934,0.1616,0.4996,flat_walk_trot,False,False
152,0.9945,0.1916,0.4995,flat_walk_trot,False,False
153,0.9963,0.3044,0.4998,flat_walk_trot,False,False
154,0.9978,0.3638,0.499,flat_walk_trot,False,False
155,0.9992,0.429,0.5003,flat_walk_trot,False,False
156,1.0,0.4717,0.5003,flat_walk_trot,False,False
