step,upright,speed,reward,skill_name,fault_active,reconnect_active
191,0.9977,0.2671,0.443,flat_walk_trot,False,False
192,0.9961,0.2267,0.4661,flat_walk_trot,False,False
193,0.9952,0.2662,0.4918,flat_walk_trot,False,False
194,0.9945,0.2355,0.4787,flat_walk_trot,False,False
195,0.9936,0.1758,0.5073,flat_walk_trot,False,False
196,0.9944,0.1909,0.4849,flat_walk_trot,False,False
197,0.9956,0.1611,0.4963,flat_walk_trot,False,False
198,0.9971,0.3388,0.5131,flat_walk_trot,False,False
199,0.9987,0.4381,0.4859,flat_walk_trot,False,False
200,0.9996,0.4983,0.4851,flat_walk_trot,False,False
201,1.0,0.599,0.4912,flat_walk_trot,False,False
202,0.9996,0.5534,0.439,flat_walk_trot,False,False
203,0.9997,0.4229,0.3959,flat_walk_trot,False,False
204,0.9995,0.4614,0.5179,flat_walk_trot,False,False
205,0.9991,0.319,0.474,flat_walk_trot,False,False
206,0.9987,0.1862,0.4771,flat_walk_trot,False,False
207,0.9977,0.0929,0.4993,flat_walk_trot,False,False
208,0.9974,0.132,0.4297,flat_walk_trot,False,False
209,0.9974,0.1793,0.5854,flat_walk_trot,False,False
210,0.9968,0.1043,0.6002,flat_walk_trot,False,False
211,0.9977,0.1685,0.5292,flat_walk_trot,False,False
212,0.9982,0.3203,0.5823,flat_walk_trot,False,False
213,0.9992,0.4522,0.5342,flat_walk_trot,False,False
214,0.9998,0.4731,0.5937,flat_walk_trot,False,False
215,0.9999,0.3725,0.8476,flat_walk_trot,False,False
216,0.9998,0.4236,0.8931,flat_walk_trot,False,False
217,0.9995,0.3543,0.7844,flat_walk_trot,False,False
218,0.9995,0.4164,0.608,flat_walk_trot,False,False
219,0.999,0.398,0.5004,flat_walk_trot,False,False
220,0.9985,0.3333,0.5013,flat_walk_trot,False,False
221,0.9976,0.266,0.4503,flat_walk_trot,False,False
222,0.9959,0.2411,0.4723,flat_walk_trot,False,False
223,0.9953,0.2792,0.4845,flat_walk_trot,False,False
224,0.9944,0.2378,0.4715,flat_walk_trot,False,False
225,0.9936,0.199,0.4979,flat_walk_trot,False,False
226,0.9944,0.1833,0.4879,flat_walk_trot,False,False
227,0.9955,0.1633,0.5084,flat_walk_trot,False,False
228,0.9971,0.3455,0.5211,flat_walk_trot,False,False
229,0.9986,0.4371,0.4952,flat_walk_trot,False,False
230,0.9996,0.4971,0.4947,flat_walk_trot,False,False
231,1.0,0.5942,0.5,flat_walk_trot,False,False
232,0.9996,0.545,0.4426,flat_walk_trot,False,False
233,0.9996,0.4407,0.3644,flat_walk_trot,False,False
234,0.9995,0.4848,0.5163,flat_walk_trot,False,False
235,0.9991,0.3371,0.4822,flat_walk_trot,False,False
236,0.9987,0.2001,0.4724,flat_walk_trot,False,False
237,0.9976,0.0865,0.4996,flat_walk_trot,False,False
238,0.9973,0.1354,0.4181,flat_walk_trot,False,False
239,0.9974,0.1717,0.5749,flat_walk_trot,False,False
240,0.9968,0.1196,0.6103,flat_walk_trot,False,False
241,0.9977,0.1619,0.531,flat_walk_trot,False,False
242,0.9982,0.3396,0.5708,flat_walk_trot,False,False
243,0.9992,0.4686,0.5196,flat_walk_trot,False,False
244,0.9998,0.4449,0.5922,flat_walk_trot,False,False
245,0.9999,0.3857,0.8556,flat_walk_trot,False,False
246,0.9998,0.4191,0.8907,flat_walk_trot,False,False
247,0.9995,0.3497,0.7995,flat_walk_trot,False,False
248,0.9996,0.4173,0.6114,flat_walk_trot,False,False
249,0.9991,0.4078,0.4828,flat_walk_trot,False,False
250,0.9986,0.3415,0.5021,flat_walk_trot,False,False
251,0.9977,0.2724,0.4499,flat_walk_trot,False,False
252,0.9961,0.2498,0.463,flat_walk_trot,False,False
253,0.9952,0.2846,0.5043,flat_walk_trot,False,False
254,0.9945,0.2518,0.4934,flat_walk_trot,False,False
255,0.9937,0.2023,0.5085,flat_walk_trot,False,False
256,0.9944,0.1908,0.4982,flat_walk_trot,False,False
257,0.9955,0.1593,0.5003,flat_walk_trot,False,False
258,0.997,0.3333,0.5157,flat_walk_trot,False,False
259,0.9986,0.426,0.4976,flat_walk_trot,False,False
260,0.9996,0.4923,0.4861,flat_walk_trot,False,False
261,1.0,0.5876,0.4899,flat_walk_trot,False,False
262,0.9996,0.5752,0.4548,flat_walk_trot,False,False
263,0.9996,0.3985,0.4065,flat_walk_trot,False,False
264,0.9996,0.4817,0.5053,flat_walk_trot,False,False
265,0.9991,0.3351,0.4847,flat_walk_trot,False,False
266,0.9989,0.2181,0.4643,flat_walk_trot,False,False
267,0.9977,0.0959,0.4936,flat_walk_trot,False,False
268,0.9974,0.1529,0.4158,flat_walk_trot,False,False
269,0.9974,0.1809,0.5747,flat_walk_trot,False,False
270,0.9969,0.141,0.6251,flat_walk_trot,False,False
271,0.9977,0.1449,0.5385,flat_walk_trot,False,False
272,0.9983,0.3285,0.5732,flat_walk_trot,False,False
273,0.9992,0.4617,0.5224,flat_walk_trot,False,False
274,0.9998,0.4944,0.5775,flat_walk_trot,False,False
275,0.9999,0.3463,0.8131,flat_walk_trot,False,False
276,0.9998,0.4229,0.8884,flat_walk_trot,False,False
277,0.9996,0.3502,0.7831,flat_walk_trot,False,False
278,0.9996,0.4181,0.6086,flat_walk_trot,False,False
279,0.9991,0.4116,0.5033,flat_walk_trot,False,False
280,0.9986,0.3414,0.497,flat_walk_trot,False,False
281,0.9977,0.2711,0.4434,flat_walk_trot,False,False
282,0.9959,0.2311,0.4725,flat_walk_trot,False,False
283,0.9952,0.2802,0.4928,flat_walk_trot,False,False
284,0.9944,0.2342,0.4771,flat_walk_trot,False,False
285,0.9936,0.1927,0.5016,flat_walk_trot,False,False
286,0.9944,0.1825,0.4882,flat_walk_trot,False,False
287,0.9955,0.1569,0.5095,flat_walk_trot,False,False
288,0.9971,0.3476,0.5194,flat_walk_trot,False,False
289,0.9987,0.4387,0.4918,flat_walk_trot,False,False
